words@vmi1969m		103.201	103.537	голову
words@vmi1969m		103.537	103.873	какая-то
words@vmi1969m		103.873	104.213	идея
words@vmi1969m		104.26	104.841	вот...
words@vmi1969m		104.841	105.422	начинаю
words@vmi1969m		105.422	106.003	анализировать
words@vmi1969m		106.146	106.38	вот
words@vmi1969m		106.38	106.614	/
words@vmi1969m		106.614	106.848	/
words@vmi1969m		106.848	107.082	и
words@vmi1969m		107.082	107.316	/
words@vmi1969m		107.316	107.55	уже
words@vmi1969m		107.55	107.784	и
words@vmi1969m		107.784	108.018	занимаюсь
words@vmi1969m		108.018	108.259	шахматами
words@vmi1969m		108.39	108.565	ну
words@vmi1969m		108.565	108.74	/
words@vmi1969m		108.74	108.915	/
words@vmi1969m		108.915	109.09	может
words@vmi1969m		109.09	109.265	и
words@vmi1969m		109.265	109.44	не
words@vmi1969m		109.44	109.615	прийти
words@vmi1969m		109.615	109.79	идея
words@vmi1969m		109.79	109.965	/
words@vmi1969m		109.965	110.14	/
words@vmi1969m		110.14	110.315	ну
words@vmi1969m		110.315	110.49	/
words@vmi1969m		110.49	110.665	/
words@vmi1969m		110.665	110.84	то
words@vmi1969m		110.84	111.026	есть
words@vmi1969m		111.286	111.647	я
words@vmi1969m		111.647	112.008	стараюсь
words@vmi1969m		112.008	112.369	все-таки
words@vmi1969m		112.369	112.73	от
words@vmi1969m		112.73	113.091	шахмат
words@vmi1969m		113.091	113.452	получать
words@vmi1969m		113.452	113.813	удовольствие
words@vmi1969m		126.965	127.388	ну
words@vmi1969m		127.388	127.811	/
words@vmi1969m		127.811	128.234	стараюсь
words@vmi1969m		128.234	128.657	следить
words@vmi1969m		128.657	129.08	по
words@vmi1969m		129.08	129.503	крайней
words@vmi1969m		129.503	129.926	мере
words@vmi1969m		129.926	130.349	за...
words@vmi1969m		130.349	130.772	за
words@vmi1969m		130.772	131.2	новинками
words@vmi1969m		131.29	131.652	то
words@vmi1969m		131.652	132.014	есть
words@vmi1969m		132.014	132.376	просматриваю
words@vmi1969m		132.376	132.738	партии
words@vmi1969m		132.738	133.1	по
words@vmi1969m		133.1	133.462	крайней
words@vmi1969m		133.462	133.824	мере
words@vmi1969m		133.824	134.186	основных
words@vmi1969m		134.186	134.555	турниров
words@vmi1969m		134.85	135.53	#гул#
words@vmi1969m		136.31	136.737	каждому
words@vmi1969m		136.737	137.164	турниру
words@vmi1969m		137.164	137.591	пытаюсь
words@vmi1969m		137.591	138.018	готовить
words@vmi1969m		138.018	138.445	какие-то
words@vmi1969m		138.445	138.872	новые
words@vmi1969m		138.872	139.3	идеи
words@vmi1969m		139.355	139.664	ну
words@vmi1969m		139.664	139.973	/
words@vmi1969m		139.973	140.282	без
words@vmi1969m		140.282	140.591	этого
words@vmi1969m		140.591	140.9	я
words@vmi1969m		140.9	141.209	считаю
words@vmi1969m		141.209	141.518	нельзя
words@vmi1969m		141.518	141.827	сейчас
words@vmi1969m		141.827	142.14	конкурировать
words@vmi1969m		142.875	143.305	на
words@vmi1969m		143.305	143.735	самом
words@vmi1969m		143.735	144.165	высоком
words@vmi1969m		144.165	144.595	уровне
words@vmi1969m		159.53	159.806	ну
words@vmi1969m		159.806	160.082	тогда
words@vmi1969m		160.082	160.358	энергии
words@vmi1969m		160.358	160.634	было
words@vmi1969m		160.634	160.91	все-таки
words@vmi1969m		160.91	161.186	больше
words@vmi1969m		161.186	161.462	и
words@vmi1969m		161.462	161.738	/
words@vmi1969m		161.738	162.014	/
words@vmi1969m		162.014	162.29	так
words@vmi1969m		162.29	162.566	/
words@vmi1969m		162.566	162.842	/
words@vmi1969m		162.842	163.118	ну
words@vmi1969m		163.118	163.394	/
words@vmi1969m		163.394	163.67	/
words@vmi1969m		163.67	163.946	не
words@vmi1969m		163.946	164.222	могу
words@vmi1969m		164.222	164.498	сказать
words@vmi1969m		164.498	164.774	/
words@vmi1969m		164.774	165.05	щас
words@vmi1969m		165.05	165.326	зато
words@vmi1969m		165.326	165.602	опыта
words@vmi1969m		165.602	165.895	больше
words@vmi1969m		166.425	166.726	щас
words@vmi1969m		166.726	167.027	/
words@vmi1969m		167.027	167.328	/
words@vmi1969m		167.328	167.629	так
words@vmi1969m		167.629	167.93	/
words@vmi1969m		167.93	168.231	/
words@vmi1969m		168.231	168.532	трудно
words@vmi1969m		168.532	168.833	сказать
words@vmi1969m		168.833	169.134	/
words@vmi1969m		169.134	169.435	/
words@vmi1969m		169.435	169.736	наверное
words@vmi1969m		169.736	170.037	все-таки
words@vmi1969m		170.037	170.338	тогда
words@vmi1969m		170.338	170.639	играл
words@vmi1969m		170.639	170.945	посильнее
words@vmi1969m		177.53	178.041	больше
words@vmi1969m		178.041	178.552	всего
words@vmi1969m		178.552	179.065	запомнилась
words@vmi1969m		181.1	181.406	д...
words@vmi1969m		181.406	181.712	да...
words@vmi1969m		181.712	182.018	даже
words@vmi1969m		182.018	182.324	не
words@vmi1969m		182.324	182.63	знаю
words@vmi1969m		182.695	182.977	как-то
words@vmi1969m		182.977	183.259	/
words@vmi1969m		183.259	183.541	/
words@vmi1969m		183.541	183.823	потому-что
words@vmi1969m		183.823	184.105	как-то
words@vmi1969m		184.105	184.387	вот
words@vmi1969m		184.387	184.669	/
words@vmi1969m		184.669	184.951	/
words@vmi1969m		184.951	185.233	у
words@vmi1969m		185.233	185.515	меня
words@vmi1969m		185.515	185.797	б...
words@vmi1969m		185.797	186.079	был
words@vmi1969m		186.079	186.361	такой
words@vmi1969m		186.361	186.643	подход
words@vmi1969m		186.643	186.925	/
words@vmi1969m		186.925	187.207	вот...
words@vmi1969m		187.207	187.489	с...
words@vmi1969m		187.489	187.771	сыхрал
words@vmi1969m		187.771	188.053	партию
words@vmi1969m		188.053	188.335	стремился
words@vmi1969m		188.335	188.617	сразу
words@vmi1969m		188.617	188.899	же
words@vmi1969m		188.899	189.181	о
words@vmi1969m		189.181	189.463	ней
words@vmi1969m		189.463	189.745	забыть
words@vmi1969m		189.745	190.027	вот
words@vmi1969m		190.027	190.309	/
words@vmi1969m		190.309	190.591	не
words@vmi1969m		190.591	190.873	анализировать
words@vmi1969m		190.873	191.155	ничего
words@vmi1969m		191.155	191.437	/
words@vmi1969m		191.437	191.719	и
words@vmi1969m		191.719	192.001	настраиваться
words@vmi1969m		192.001	192.283	на
words@vmi1969m		192.283	192.585	следующую
words@vmi1969m		193.175	193.471	ш...
words@vmi1969m		193.471	193.767	ш...
words@vmi1969m		193.767	194.063	щас
words@vmi1969m		194.063	194.359	как-то
words@vmi1969m		194.359	194.655	вот
words@vmi1969m		194.655	194.951	это
words@vmi1969m		194.951	195.247	все
words@vmi1969m		195.247	195.543	прошло
words@vmi1969m		195.543	195.839	множество
words@vmi1969m		195.839	196.14	партий
words@vmi1969m		196.39	196.718	потом
words@vmi1969m		196.718	197.046	/
words@vmi1969m		197.046	197.374	/
words@vmi1969m		197.374	197.702	приеду
words@vmi1969m		197.702	198.03	домой
words@vmi1969m		198.03	198.358	/
words@vmi1969m		198.358	198.686	надо
words@vmi1969m		198.686	199.014	будет
words@vmi1969m		199.014	199.342	конечно
words@vmi1969m		199.342	199.67	посмотреть
words@vmi1969m		199.67	199.998	/
words@vmi1969m		199.998	200.326	потому-что
words@vmi1969m		200.326	200.654	понимаю
words@vmi1969m		200.654	200.982	что
words@vmi1969m		200.982	201.31	мои
words@vmi1969m		201.31	201.638	с...
words@vmi1969m		201.638	201.966	конкуренты
words@vmi1969m		201.966	202.294	тоже
words@vmi1969m		202.294	202.635	посмотрят
words@vmi1969m		202.95	203.234	к...
words@vmi1969m		203.234	203.518	с
words@vmi1969m		203.518	203.802	которыми
words@vmi1969m		203.802	204.086	я
words@vmi1969m		204.086	204.37	буду
words@vmi1969m		204.37	204.654	играть
words@vmi1969m		204.654	204.938	в
words@vmi1969m		204.938	205.222	следующем
words@vmi1969m		205.222	205.51	турнире
words@vmi1969m		205.96	206.326	и
words@vmi1969m		206.326	206.692	уже
words@vmi1969m		206.692	207.058	как-то
words@vmi1969m		207.058	207.424	сделать
words@vmi1969m		207.424	207.79	выводы
words@vmi1969m		208.425	208.778	но
words@vmi1969m		208.778	209.131	так
words@vmi1969m		209.131	209.484	/
words@vmi1969m		209.484	209.837	если
words@vmi1969m		209.837	210.19	/
words@vmi1969m		210.19	210.543	/
words@vmi1969m		210.543	210.896	эээ
words@vmi1969m		210.896	211.249	/
words@vmi1969m		211.249	211.602	/
words@vmi1969m		211.602	211.955	если
words@vmi1969m		211.955	212.308	без
words@vmi1969m		212.308	212.661	/
words@vmi1969m		212.661	213.014	/
words@vmi1969m		213.014	213.367	эээ
words@vmi1969m		213.367	213.72	/
words@vmi1969m		213.72	214.073	/
words@vmi1969m		214.073	214.426	чего
words@vmi1969m		214.426	214.779	/
words@vmi1969m		214.779	215.132	/
words@vmi1969m		215.132	215.485	эээ
words@vmi1969m		215.485	215.838	/
words@vmi1969m		215.838	216.205	/
words@vmi1969m		218.43	218.758	ну
words@vmi1969m		218.758	219.086	вот
words@vmi1969m		219.086	219.414	очень
words@vmi1969m		219.414	219.742	интересная
words@vmi1969m		219.742	220.07	партия
words@vmi1969m		220.07	220.398	с
words@vmi1969m		220.398	220.726	вэй
words@vmi1969m		220.726	221.054	и
words@vmi1969m		221.054	221.382	/
words@vmi1969m		221.382	221.71	где
words@vmi1969m		221.71	222.038	была
words@vmi1969m		222.038	222.366	русская
words@vmi1969m		222.366	222.694	партия
words@vmi1969m		222.694	223.022	там
words@vmi1969m		223.022	223.35	впл...
words@vmi1969m		223.35	223.678	впл...
words@vmi1969m		223.678	224.006	вплоть
words@vmi1969m		224.006	224.334	до
words@vmi1969m		224.334	224.662	финала
words@vmi1969m		224.662	224.99	такой
words@vmi1969m		224.99	225.318	какой-то
words@vmi1969m		225.318	225.646	позиция
words@vmi1969m		225.646	225.974	интересная
words@vmi1969m		225.974	226.302	где
words@vmi1969m		226.302	226.63	у
words@vmi1969m		226.63	226.958	меня
words@vmi1969m		226.958	227.286	лишнее
words@vmi1969m		227.286	227.614	качество
words@vmi1969m		227.614	227.942	/
words@vmi1969m		227.942	228.27	но
words@vmi1969m		228.27	228.598	как-то
words@vmi1969m		228.598	228.926	о...
words@vmi1969m		228.926	229.254	он
words@vmi1969m		229.254	229.582	вроде
words@vmi1969m		229.582	229.91	как
words@vmi1969m		229.91	230.238	бы
words@vmi1969m		230.238	230.566	пытается
words@vmi1969m		230.566	230.894	играть
words@vmi1969m		230.894	231.222	на
words@vmi1969m		231.222	231.55	выихрыш
words@vmi1969m		231.55	231.878	/
words@vmi1969m		231.878	232.206	но
words@vmi1969m		232.206	232.534	я
words@vmi1969m		232.534	232.862	держу
words@vmi1969m		232.862	233.23	ничью
words@vmi1969m		233.48	233.606	то
words@vmi1969m		233.606	233.732	есть
words@vmi1969m		233.732	233.858	ну
words@vmi1969m		233.858	233.984	вообще
words@vmi1969m		233.984	234.11	ну
words@vmi1969m		234.11	234.236	/
words@vmi1969m		234.236	234.362	с...
words@vmi1969m		234.362	234.488	в...
words@vmi1969m		234.488	234.614	вот
words@vmi1969m		234.614	234.74	эта
words@vmi1969m		234.74	234.866	вот
words@vmi1969m		234.866	234.992	партия
words@vmi1969m		234.992	235.118	на
words@vmi1969m		235.118	235.244	меня
words@vmi1969m		235.244	235.37	произошвела
words@vmi1969m		235.37	235.496	впечатление
words@vmi1969m		235.496	235.622	то
words@vmi1969m		235.622	235.748	есть
words@vmi1969m		235.748	235.874	ну
words@vmi1969m		235.874	236.0	вообще
words@vmi1969m		236.0	236.126	ну
words@vmi1969m		236.126	236.252	/
words@vmi1969m		236.252	236.378	с...
words@vmi1969m		236.378	236.504	в...
words@vmi1969m		236.504	236.63	вот
words@vmi1969m		236.63	236.756	эта
words@vmi1969m		236.756	236.882	вот
words@vmi1969m		236.882	237.008	партия
words@vmi1969m		237.008	237.134	на
words@vmi1969m		237.134	237.26	меня
words@vmi1969m		237.26	237.386	произошвела
words@vmi1969m		237.386	237.512	впечатление
words@vmi1969m		237.512	237.67	пожалуй
words@vmi1969m		249.666	249.878	ну
words@vmi1969m		249.878	250.09	/
words@vmi1969m		250.09	250.302	/
words@vmi1969m		250.302	250.514	во...
words@vmi1969m		250.514	250.726	во-первых
words@vmi1969m		250.726	250.938	я
words@vmi1969m		250.938	251.15	могу
words@vmi1969m		251.15	251.362	сказать
words@vmi1969m		251.362	251.574	шо
words@vmi1969m		251.574	251.786	все
words@vmi1969m		251.786	251.998	по
words@vmi1969m		251.998	252.21	очереди
words@vmi1969m		252.246	252.563	шо
words@vmi1969m		252.563	252.88	сначала
words@vmi1969m		252.88	253.197	я
words@vmi1969m		253.197	253.514	еще
words@vmi1969m		253.514	253.831	планирую
words@vmi1969m		253.831	254.148	сыграть
words@vmi1969m		254.148	254.465	в
words@vmi1969m		254.465	254.782	китае
words@vmi1969m		254.782	255.099	/
words@vmi1969m		255.099	255.416	в
words@vmi1969m		255.416	255.733	турнире
words@vmi1969m		255.733	256.05	mind
words@vmi1969m		256.05	256.367	games
words@vmi1969m		256.367	256.684	/
words@vmi1969m		256.684	257.001	сейчас
words@vmi1969m		257.001	257.318	называется
words@vmi1969m		257.318	257.643	IMSA
words@vmi1969m		257.666	257.944	и
words@vmi1969m		257.944	258.222	наверное
words@vmi1969m		258.222	258.5	/
words@vmi1969m		258.5	258.778	/
words@vmi1969m		258.778	259.056	ну
words@vmi1969m		259.056	259.334	все-таки
words@vmi1969m		259.334	259.612	/
words@vmi1969m		259.612	259.89	/
words@vmi1969m		259.89	260.168	ну
words@vmi1969m		260.168	260.446	в
words@vmi1969m		260.446	260.724	первую
words@vmi1969m		260.724	261.002	очередь
words@vmi1969m		261.002	261.28	буду
words@vmi1969m		261.28	261.558	хотовится
words@vmi1969m		261.558	261.836	именно
words@vmi1969m		261.836	262.114	к
words@vmi1969m		262.114	262.392	этому
words@vmi1969m		262.392	262.68	турниру
words@vmi1969m		263.1	263.524	а
words@vmi1969m		263.524	263.948	потом
words@vmi1969m		263.948	264.372	уже
words@vmi1969m		264.372	264.796	/
words@vmi1969m		264.796	265.22	/
words@vmi1969m		265.22	265.644	закончу
words@vmi1969m		265.644	266.068	его
words@vmi1969m		266.068	266.492	/
words@vmi1969m		266.492	266.916	начну
words@vmi1969m		266.916	267.34	подготовку
words@vmi1969m		267.34	267.764	к
words@vmi1969m		267.764	268.188	саудовской
words@vmi1969m		268.188	268.613	аравии
words@vmi1969m		268.693	269.073	ну
words@vmi1969m		269.073	269.453	/
words@vmi1969m		269.453	269.833	/
words@vmi1969m		269.833	270.213	чего
words@vmi1969m		270.213	270.593	ожидаю
words@vmi1969m		270.593	270.973	/
words@vmi1969m		270.973	271.353	/
words@vmi1969m		271.353	271.733	ну
words@vmi1969m		271.733	272.113	во-первых
words@vmi1969m		272.113	272.493	/
words@vmi1969m		272.493	272.873	/
words@vmi1969m		272.873	273.253	эээ
words@vmi1969m		273.253	273.633	/
words@vmi1969m		273.633	274.013	/
words@vmi1969m		274.013	274.393	ну
words@vmi1969m		274.393	274.773	интересно
words@vmi1969m		274.773	275.153	побывать
words@vmi1969m		275.153	275.533	в
words@vmi1969m		275.533	275.913	стране
words@vmi1969m		275.913	276.293	/
words@vmi1969m		276.293	276.673	/
words@vmi1969m		276.673	277.053	эээ
words@vmi1969m		277.053	277.433	/
words@vmi1969m		277.433	277.813	/
words@vmi1969m		277.813	278.193	к...
words@vmi1969m		278.193	278.573	которой...
words@vmi1969m		278.573	278.953	о
words@vmi1969m		278.953	279.333	которой
words@vmi1969m		279.333	279.713	столько
words@vmi1969m		279.713	280.093	говорят
words@vmi1969m		280.093	280.473	/
words@vmi1969m		280.473	280.853	/
words@vmi1969m		280.853	281.233	и
words@vmi1969m		281.233	281.613	/
words@vmi1969m		281.613	281.993	/
words@vmi1969m		281.993	282.373	разные
words@vmi1969m		282.373	282.753	мнения
words@vmi1969m		282.753	283.16	есть
words@vmi1969m		283.332	283.688	ну
words@vmi1969m		283.688	284.044	/
words@vmi1969m		284.044	284.4	/
words@vmi1969m		284.4	284.756	может
words@vmi1969m		284.756	285.112	быть
words@vmi1969m		285.112	285.468	даже
words@vmi1969m		285.468	285.824	как.
words@vmi1969m		285.824	286.18	/
words@vmi1969m		286.18	286.536	/
words@vmi1969m		286.536	286.892	орханизаторы
words@vmi1969m		286.892	287.248	/
words@vmi1969m		287.248	287.604	/
words@vmi1969m		287.604	287.96	сделают
words@vmi1969m		287.96	288.316	какую-то
words@vmi1969m		288.316	288.683	экскурсию
words@vmi1969m		288.87	289.119	я
words@vmi1969m		289.119	289.368	например
words@vmi1969m		289.368	289.617	никогда
words@vmi1969m		289.617	289.866	не
words@vmi1969m		289.866	290.115	был
words@vmi1969m		290.115	290.364	в
words@vmi1969m		290.364	290.613	пустыне
words@vmi1969m		291.5	291.804	может
words@vmi1969m		291.804	292.108	быть
words@vmi1969m		292.108	292.412	/
words@vmi1969m		292.412	292.716	хотелось
words@vmi1969m		292.716	293.02	бы
words@vmi1969m		293.02	293.326	побывать
words@vmi1969m		293.593	293.978	ну
words@vmi1969m		293.978	294.363	как-то
words@vmi1969m		294.363	294.748	вот
words@vmi1969m		294.748	295.133	надеюсь
words@vmi1969m		295.133	295.518	шо
words@vmi1969m		295.518	295.903	/
words@vmi1969m		295.903	296.288	что
words@vmi1969m		296.288	296.673	мое
words@vmi1969m		296.673	297.058	впечатление
words@vmi1969m		297.058	297.443	от
words@vmi1969m		297.443	297.828	саудовской
words@vmi1969m		297.828	298.213	аравии
words@vmi1969m		298.213	298.598	не
words@vmi1969m		298.598	298.983	будет
words@vmi1969m		298.983	299.368	только
words@vmi1969m		299.368	299.753	впечатлением
words@vmi1969m		299.753	300.138	о
words@vmi1969m		300.138	300.523	гостинице
words@vmi1969m		300.523	300.908	/
words@vmi1969m		300.908	301.293	ресторане
words@vmi1969m		301.293	301.678	/
words@vmi1969m		301.678	302.063	и
words@vmi1969m		302.063	302.448	шахматной
words@vmi1969m		302.448	302.85	доске
words@vmi1969m		304.019	304.28	ну
words@vmi1969m		304.28	304.541	и
words@vmi1969m		304.541	304.802	попытаюсь
words@vmi1969m		304.802	305.063	сыграть
words@vmi1969m		305.063	305.324	как
words@vmi1969m		305.324	305.585	можно
words@vmi1969m		305.585	305.85	лучше
words@vmi1969m		305.882	306.164	ну
words@vmi1969m		306.164	306.446	/
words@vmi1969m		306.446	306.728	/
words@vmi1969m		306.728	307.01	как
words@vmi1969m		307.01	307.292	это
words@vmi1969m		307.292	307.574	/
words@vmi1969m		307.574	307.856	/
words@vmi1969m		307.856	308.138	насколько
words@vmi1969m		308.138	308.42	я
words@vmi1969m		308.42	308.702	знаю
words@vmi1969m		308.702	308.984	состав
words@vmi1969m		308.984	309.266	собирается
words@vmi1969m		309.266	309.548	очень
words@vmi1969m		309.548	309.83	сильный
words@vmi1969m		309.972	310.962	#нрзб#
words@vmi1969m		310.994	311.39	в...
words@vmi1969m		311.39	311.786	в...
words@vmi1969m		311.786	312.182	в...
words@vmi1969m		312.182	312.578	в
words@vmi1969m		312.578	312.974	основном
words@vmi1969m		312.974	313.37	все
words@vmi1969m		313.37	313.766	ведущие
words@vmi1969m		313.766	314.162	шахматисты
words@vmi1969m		314.162	314.558	подтвердили
words@vmi1969m		314.558	314.954	свое
words@vmi1969m		314.954	315.356	участие
words@vmi1969m		315.396	315.786	ну
words@vmi1969m		315.786	316.176	тем
words@vmi1969m		316.176	316.566	интереснее
words@vmi1969m		316.566	316.959	вообщем-то
words@vmi1969m		320.178	320.698	спасибо
intonation@vmi1969m		14.12	18.879	нарратив
intonation@vmi1969m		19.077	22.41	нарратив
intonation@vmi1969m		22.753	26.713	нарратив
intonation@vmi1969m		27.033	30.033	нарратив
intonation@vmi1969m		30.17	31.333	нарратив
intonation@vmi1969m		31.349	33.566	нарратив
intonation@vmi1969m		33.596	34.636	нарратив
intonation@vmi1969m		34.776	35.59	нарратив
intonation@vmi1969m		35.612	40.023	нарратив
intonation@vmi1969m		40.052	44.773	обрыв
intonation@vmi1969m		44.826	50.373	нарратив
intonation@vmi1969m		50.756	51.543	нарратив
intonation@vmi1969m		51.586	52.543	контраст
intonation@vmi1969m		52.563	54.023	контраст
intonation@vmi1969m		54.033	58.343	контраст
intonation@vmi1969m		58.91	62.213	контраст
intonation@vmi1969m		62.309	64.103	контраст
intonation@vmi1969m		73.589	76.156	нарратив
intonation@vmi1969m		76.177	77.24	нарратив
intonation@vmi1969m		78.926	82.13	контраст
intonation@vmi1969m		83.129	85.603	контраст
intonation@vmi1969m		85.689	87.42	контраст
intonation@vmi1969m		87.48	88.11	контраст
intonation@vmi1969m		88.743	90.14	контраст
intonation@vmi1969m		90.202	91.47	контраст
intonation@vmi1969m		92.229	95.169	контраст
intonation@vmi1969m		95.339	102.42	контраст
intonation@vmi1969m		102.529	104.213	контраст
intonation@vmi1969m		104.26	106.003	контраст
intonation@vmi1969m		106.146	108.259	контраст
intonation@vmi1969m		108.39	111.026	контраст
intonation@vmi1969m		111.286	113.813	контраст
intonation@vmi1969m		126.965	131.2	нарратив
intonation@vmi1969m		131.29	134.555	нарратив
intonation@vmi1969m		134.85	135.53	неясно
intonation@vmi1969m		136.31	139.3	нарратив
intonation@vmi1969m		139.355	142.14	нарратив
intonation@vmi1969m		142.875	144.595	нарратив
intonation@vmi1969m		159.53	165.895	контраст
intonation@vmi1969m		166.425	170.945	контраст
intonation@vmi1969m		177.53	179.065	нарратив
intonation@vmi1969m		181.1	182.63	контраст
intonation@vmi1969m		182.695	192.585	контраст
intonation@vmi1969m		193.175	196.14	нарратив
intonation@vmi1969m		196.39	202.635	нарратив
intonation@vmi1969m		202.95	205.51	нарратив
intonation@vmi1969m		205.96	207.79	нарратив
intonation@vmi1969m		208.425	216.205	контраст
intonation@vmi1969m		218.43	233.23	нарратив
intonation@vmi1969m		233.48	237.67	нарратив
intonation@vmi1969m		249.666	252.21	нарратив
intonation@vmi1969m		252.246	257.643	нарратив
intonation@vmi1969m		257.666	262.68	нарратив
intonation@vmi1969m		263.1	268.613	нарратив
intonation@vmi1969m		268.693	283.16	нарратив
intonation@vmi1969m		283.332	288.683	нарратив
intonation@vmi1969m		288.87	290.613	нарратив
intonation@vmi1969m		291.5	293.326	нарратив
intonation@vmi1969m		293.593	302.85	нарратив
intonation@vmi1969m		304.019	305.85	нарратив
intonation@vmi1969m		305.882	309.83	нарратив
intonation@vmi1969m		309.972	310.962	неясно
intonation@vmi1969m		310.994	315.356	нарратив
intonation@vmi1969m		315.396	316.959	нарратив
intonation@vmi1969m		320.178	320.698	нарратив
pos@vmi1969m		14.12	14.384	PART
pos@vmi1969m		14.384	14.648	PART
pos@vmi1969m		14.648	14.912	VERB
pos@vmi1969m		14.912	15.176	ADP
pos@vmi1969m		15.176	15.44	PRON
pos@vmi1969m		15.44	15.704	NOUN
pos@vmi1969m		15.704	15.968	PUNCT
pos@vmi1969m		15.968	16.232	CCONJ
pos@vmi1969m		16.232	16.496	VERB
pos@vmi1969m		16.496	16.76	VERB
pos@vmi1969m		16.76	17.024	SCONJ
pos@vmi1969m		17.024	17.288	PRON
pos@vmi1969m		17.288	17.552	PUNCT
pos@vmi1969m		17.552	17.816	PUNCT
pos@vmi1969m		17.816	18.08	PART
pos@vmi1969m		18.08	18.344	ADV
pos@vmi1969m		18.344	18.608	ADP
pos@vmi1969m		18.608	18.879	NOUN
pos@vmi1969m		19.077	19.38	PRON
pos@vmi1969m		19.38	19.683	ADV
pos@vmi1969m		19.683	19.986	VERB
pos@vmi1969m		19.986	20.289	NOUN
pos@vmi1969m		20.289	20.592	PUNCT
pos@vmi1969m		20.592	20.895	PUNCT
pos@vmi1969m		20.895	21.198	INTJ
pos@vmi1969m		21.198	21.501	PUNCT
pos@vmi1969m		21.501	21.804	PUNCT
pos@vmi1969m		21.804	22.107	NOUN
pos@vmi1969m		22.107	22.41	NOUN
pos@vmi1969m		22.753	23.193	ADP
pos@vmi1969m		23.193	23.633	PRON
pos@vmi1969m		23.633	24.073	PUNCT
pos@vmi1969m		24.073	24.513	PUNCT
pos@vmi1969m		24.513	24.953	DET
pos@vmi1969m		24.953	25.393	NOUN
pos@vmi1969m		25.393	25.833	PART
pos@vmi1969m		25.833	26.273	ADV
pos@vmi1969m		26.273	26.713	VERB
pos@vmi1969m		27.033	27.366	VERB
pos@vmi1969m		27.366	27.699	VERB
pos@vmi1969m		27.699	28.032	PUNCT
pos@vmi1969m		28.032	28.365	SCONJ
pos@vmi1969m		28.365	28.698	ADV
pos@vmi1969m		28.698	29.031	VERB
pos@vmi1969m		29.031	29.364	ADV
pos@vmi1969m		29.364	29.697	ADP
pos@vmi1969m		29.697	30.033	NOUN
pos@vmi1969m		30.17	30.46	PRON
pos@vmi1969m		30.46	30.75	ADV
pos@vmi1969m		30.75	31.04	ADV
pos@vmi1969m		31.04	31.333	VERB
pos@vmi1969m		31.349	31.57	PRON
pos@vmi1969m		31.57	31.791	AUX
pos@vmi1969m		31.791	32.012	PUNCT
pos@vmi1969m		32.012	32.233	PUNCT
pos@vmi1969m		32.233	32.454	CCONJ
pos@vmi1969m		32.454	32.675	PUNCT
pos@vmi1969m		32.675	32.896	PUNCT
pos@vmi1969m		32.896	33.117	ADP
pos@vmi1969m		33.117	33.338	NOUN
pos@vmi1969m		33.338	33.566	ADV
pos@vmi1969m		33.596	33.856	CCONJ
pos@vmi1969m		33.856	34.116	ADP
pos@vmi1969m		34.116	34.376	NOUN
pos@vmi1969m		34.376	34.636	VERB
pos@vmi1969m		34.776	35.047	CCONJ
pos@vmi1969m		35.047	35.318	ADP
pos@vmi1969m		35.318	35.59	NOUN
pos@vmi1969m		35.612	36.102	PRON
pos@vmi1969m		36.102	36.592	VERB
pos@vmi1969m		36.592	37.082	PART
pos@vmi1969m		37.082	37.572	ADV
pos@vmi1969m		37.572	38.062	ADV
pos@vmi1969m		38.062	38.552	VERB
pos@vmi1969m		38.552	39.042	VERB
pos@vmi1969m		39.042	39.532	ADJ
pos@vmi1969m		39.532	40.023	NOUN
pos@vmi1969m		40.052	40.524	ADV
pos@vmi1969m		40.524	40.996	ADJ
pos@vmi1969m		40.996	41.468	ADJ
pos@vmi1969m		41.468	41.94	ADJ
pos@vmi1969m		41.94	42.412	ADJ
pos@vmi1969m		42.412	42.884	ADJ
pos@vmi1969m		42.884	43.356	NOUN
pos@vmi1969m		43.356	43.828	NOUN
pos@vmi1969m		43.828	44.3	NOUN
pos@vmi1969m		44.3	44.773	ADP
pos@vmi1969m		44.826	45.195	PART
pos@vmi1969m		45.195	45.564	CCONJ
pos@vmi1969m		45.564	45.933	X
pos@vmi1969m		45.933	46.302	X
pos@vmi1969m		46.302	46.671	CCONJ
pos@vmi1969m		46.671	47.04	ADV
pos@vmi1969m		47.04	47.409	ADJ
pos@vmi1969m		47.409	47.778	PUNCT
pos@vmi1969m		47.778	48.147	PUNCT
pos@vmi1969m		48.147	48.516	INTJ
pos@vmi1969m		48.516	48.885	PUNCT
pos@vmi1969m		48.885	49.254	PUNCT
pos@vmi1969m		49.254	49.623	NOUN
pos@vmi1969m		49.623	49.992	ADJ
pos@vmi1969m		49.992	50.373	NOUN
pos@vmi1969m		50.756	51.018	ADP
pos@vmi1969m		51.018	51.28	PART
pos@vmi1969m		51.28	51.543	NOUN
pos@vmi1969m		51.586	51.777	PART
pos@vmi1969m		51.777	51.968	PART
pos@vmi1969m		51.968	52.159	PART
pos@vmi1969m		52.159	52.35	VERB
pos@vmi1969m		52.35	52.543	VERB
pos@vmi1969m		52.563	52.928	PART
pos@vmi1969m		52.928	53.293	ADV
pos@vmi1969m		53.293	53.658	NOUN
pos@vmi1969m		53.658	54.023	VERB
pos@vmi1969m		54.033	54.392	ADV
